location,sampler,cv,n,n_pos,n_neg,pos_rate,n_train_fit,n_synthetic,pr_auc,pr_auc_baseline,pr_auc_lift,roc_auc,accuracy,bal_acc,precision_U,recall_U,f1_U,precision_H,recall_H,f1_macro,MCC,tn,fp,fn,tp,thr_best_f1,f1_U_best,recall_U_best,params,gsmote_k_neighbors,gsmote_truncation_factor,gsmote_deformation_factor,gsmote_selection_strategy
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06163965735710196,0.06371963361210672,-0.0020799762550047646,0.4972086346235645,0.7622461170848268,0.4740442896639727,0.047619047619047616,0.14375,0.07153965785381027,0.9324457593688363,0.8043385793279455,0.4676035809250782,-0.03216930510021251,1891,460,137,23,0.11,0.1240981240981241,0.80625,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.0}",3,0.0,0.0,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.062122942710505426,0.06371963361210672,-0.0015966909016012984,0.5013903658017864,0.7554759060135404,0.48790275414717144,0.056640625,0.18125,0.08630952380952381,0.9344672336168084,0.7945555082943428,0.47258004926108377,-0.014667680148583823,1868,483,131,29,0.12,0.1256857855361596,0.7875,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",3,0.0,0.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06421032373698876,0.06371963361210672,0.0004906901248820372,0.4998245427477669,0.6837913181999203,0.48748139089749043,0.0584958217270195,0.2625,0.09567198177676538,0.9341885108756275,0.7124627817949809,0.4520348325872244,-0.013533808072485477,1675,676,118,42,0.25,0.12222222222222222,0.6875,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",3,0.0,0.5,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.058652119461977875,0.06371963361210672,-0.005067514150128849,0.4787138451722671,0.8243727598566308,0.4751860910250957,0.03934426229508197,0.075,0.05161290322580645,0.9329102447869447,0.8753721820501914,0.4774193548387097,-0.03710725362325922,2058,293,148,12,0.06,0.11958010041077134,0.81875,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.0}",3,0.0,0.5,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.057916284636907456,0.06371963361210672,-0.005803348975199268,0.47534293917481923,0.8247710075667065,0.46666179285410464,0.030201342281879196,0.05625,0.039301310043668124,0.9317668323542703,0.8770735857082093,0.4714473246099147,-0.05035698307318595,2062,289,151,9,0.05,0.12097130242825607,0.85625,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",3,0.0,0.5,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06335178196171541,0.06371963361210672,-0.0003678516503913126,0.5000770948532539,0.7968936678614098,0.5012840280731604,0.06467661691542288,0.1625,0.09252669039145907,0.9364627785680417,0.8400680561463207,0.4890884573033529,0.0017105646945968916,1975,376,134,26,0.14,0.11965811965811966,0.7,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",3,0.0,1.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.059004840055991936,0.06371963361210672,-0.004714793556114788,0.47333049766057006,0.8793309438470729,0.48706135686941726,0.03870967741935484,0.0375,0.0380952380952381,0.934634974533107,0.9366227137388345,0.4868615132477465,-0.026263436024578805,2202,149,154,6,0.06,0.11866125760649088,0.73125,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.0}",3,0.0,1.0,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.058236979886720844,0.06371963361210672,-0.00548265372538588,0.4730221182475543,0.8761449621664675,0.48244762866865165,0.031055900621118012,0.03125,0.03115264797507788,0.9340425531914893,0.9336452573373033,0.4824982554914743,-0.03500299697795379,2195,156,155,5,0.05,0.12057416267942583,0.7875,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",3,0.0,1.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06757276809730427,0.06371963361210672,0.003853134485197543,0.5129014249255637,0.6117084826762246,0.5130582730752871,0.06786850477200425,0.4,0.11604714415231188,0.9387755102040817,0.6261165461505742,0.43362959402052953,0.013172650596901637,1472,879,96,64,0.39,0.12247557003257328,0.5875,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",3,0.5,0.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06217121961482871,0.06371963361210672,-0.0015484139972780156,0.49798755848575077,0.7670250896057348,0.4765963951509996,0.04883227176220807,0.14375,0.07290015847860538,0.932843137254902,0.8094427903019992,0.4698365515690681,-0.029286907873079165,1903,448,137,23,0.09,0.12311901504787962,0.84375,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.5}",3,0.5,0.0,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06358376708102531,0.06371963361210672,-0.00013586653108141333,0.5032233623989791,0.7654320987654321,0.5019566142067206,0.06490872210953347,0.2,0.09800918836140889,0.9365708622398414,0.803913228413441,0.48159786495204804,0.0024062318084624745,1890,461,128,32,0.12,0.12668329177057355,0.79375,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",3,0.5,0.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06423499925151471,0.06371963361210672,0.0005153656394079886,0.4865881539770311,0.6985264834727201,0.48078876010208427,0.05514157973174367,0.23125,0.08904933814681107,0.9331521739130435,0.7303275202041685,0.45421209450886246,-0.02120808841145738,1717,634,123,37,0.07,0.12254705646776132,0.95625,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",3,0.5,0.5,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.058887943605990804,0.06371963361210672,-0.00483169000611592,0.4778006699276903,0.8339307048984468,0.4744656529136538,0.036101083032490974,0.0625,0.04576659038901602,0.9328558639212176,0.8864313058273076,0.477408922239219,-0.03981617990475391,2084,267,150,10,0.05,0.12140008861320337,0.85625,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.5}",3,0.5,0.5,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.05920985021442479,0.06371963361210672,-0.004509783397681932,0.4747753615482773,0.8279569892473119,0.47710017014036576,0.04054054054054054,0.075,0.05263157894736842,0.9331828442437923,0.8792003402807316,0.47900961338958437,-0.034690921513440734,2067,284,148,12,0.06,0.12098991750687443,0.825,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",3,0.5,0.5,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06250756614079989,0.06371963361210672,-0.001212067471306838,0.4822469162058698,0.8088410991636799,0.4931026690769885,0.058011049723756904,0.13125,0.08045977011494253,0.9353187529083294,0.8549553381539771,0.4868965517241379,-0.009592346800267446,2010,341,139,21,0.06,0.11852502194907814,0.84375,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",3,0.5,1.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.0595424458204995,0.06371963361210672,-0.004177187791607223,0.46556784347086344,0.8916766228594185,0.4936542960442365,0.04838709677419355,0.0375,0.04225352112676056,0.9354838709677419,0.949808592088473,0.49242266600871587,-0.01430734523261651,2233,118,154,6,0.07,0.11815718157181572,0.68125,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.5}",3,0.5,1.0,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.059407686701168694,0.06371963361210672,-0.00431194691093803,0.4691487664823479,0.8845081640780565,0.49273846235644403,0.04861111111111111,0.04375,0.046052631578947366,0.935361216730038,0.9417269247128881,0.49229295419557795,-0.015256837465219912,2214,137,153,7,0.05,0.11947547353084022,0.76875,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",3,0.5,1.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.07051611956253105,0.06371963361210672,0.0067964859504243275,0.5161952360697575,0.6148944643568299,0.5089350276478094,0.06659505907626208,0.3875,0.11365719523373052,0.9379746835443038,0.6303700552956188,0.4338319046634183,0.009036678223565263,1482,869,98,62,0.23,0.12372093023255815,0.83125,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",3,1.0,0.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06241492265633267,0.06371963361210672,-0.0013047109557740508,0.4993207677584007,0.7777777777777778,0.47942630795406216,0.049773755656108594,0.1375,0.07308970099667775,0.9333011116481392,0.8213526159081243,0.47342267855263753,-0.026389864263350826,1931,420,138,22,0.05,0.12332214765100671,0.91875,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 1.0}",3,1.0,0.0,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.0625210141033807,0.06371963361210672,-0.0011986195087260176,0.4982666950233943,0.7757865392273995,0.48418757975329646,0.05321507760532151,0.15,0.07855973813420622,0.9339805825242719,0.8183751595065929,0.475462140660846,-0.020123001913854268,1924,427,136,24,0.1,0.1225277375783888,0.79375,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",3,1.0,0.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06503378245020425,0.06371963361210672,0.001314148838097523,0.49642173543173124,0.7192353643966547,0.4976725329646959,0.06260032102728733,0.24375,0.09961685823754789,0.9359110169491526,0.7515950659293917,0.46665202430631814,-0.002632417818867421,1767,584,121,39,0.24,0.12232779097387174,0.64375,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",3,1.0,0.5,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.05901808525840911,0.06371963361210672,-0.004701548353697613,0.47225515737983836,0.8474711270410196,0.4875212675457252,0.048582995951417005,0.075,0.05896805896805897,0.9346289752650176,0.9000425350914505,0.4879889048903134,-0.020469163130170994,2116,235,148,12,0.05,0.11796733212341198,0.8125,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 1.0}",3,1.0,0.5,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.058948232471527987,0.06371963361210672,-0.004771401140578738,0.47773553806890684,0.8474711270410196,0.4816966184602297,0.0411522633744856,0.0625,0.04962779156327544,0.9338624338624338,0.9008932369204594,0.4833547054807068,-0.030242867898376984,2118,233,150,10,0.05,0.12016385980883022,0.825,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",3,1.0,0.5,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06140691175758467,0.06371963361210672,-0.002312721854522054,0.48618141216503613,0.8331342094782955,0.4856896001701404,0.04878048780487805,0.0875,0.06263982102908278,0.9343525179856115,0.8838792003402808,0.4855275607877654,-0.021971501135153313,2078,273,146,14,0.05,0.11650485436893204,0.7875,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",3,1.0,1.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06107528648961574,0.06371963361210672,-0.002644347122490981,0.4681810931518503,0.9012345679012346,0.49293385793279454,0.041666666666666664,0.025,0.03125,0.9354037267080745,0.9608677158655891,0.4896073751573647,-0.018001325393382225,2259,92,156,4,0.07,0.11355735805330243,0.6125,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 1.0}",3,1.0,1.0,majority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.061020900811948345,0.06371963361210672,-0.0026987328001583794,0.4829779880901744,0.8984468339307049,0.4943574542747767,0.047619047619047616,0.03125,0.03773584905660377,0.9355777223607648,0.9574649085495534,0.49206531784341645,-0.01377047520751217,2251,100,155,5,0.05,0.12073490813648294,0.71875,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",3,1.0,1.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06549776544810848,0.06371963361210672,0.0017781318360017562,0.5149058911101659,0.6200716845878136,0.5000505104210974,0.06373626373626373,0.3625,0.10841121495327102,0.9362898188632105,0.6376010208421948,0.4335072269098339,5.1331142258054336e-05,1499,852,102,58,0.27,0.1257922964407606,0.80625,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",4,-1.0,0.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06039557595074719,0.06371963361210672,-0.003324057661359535,0.4921123989791578,0.7726005575467941,0.4708368779242875,0.04434589800443459,0.125,0.06546644844517185,0.9320388349514563,0.816673755848575,0.4680086719668616,-0.0371132029245093,1920,431,140,20,0.06,0.12356199403493821,0.90625,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",4,-1.0,0.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06616091554514723,0.06371963361210672,0.0024412819330405094,0.5023407592513823,0.6857825567502986,0.47398314547001275,0.05263157894736842,0.23125,0.08574739281575898,0.9319690265486725,0.7167162909400255,0.4480191640683748,-0.02830702409860092,1685,666,123,37,0.28,0.1259475218658892,0.675,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",4,-1.0,0.5,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.061758996790098684,0.06371963361210672,-0.0019606368220080397,0.4900002658443216,0.8474711270410196,0.4758719693747342,0.03347280334728033,0.05,0.040100250626566414,0.9330985915492958,0.9017439387494683,0.47862680712163275,-0.04016382471068536,2120,231,152,8,0.09,0.12392241379310345,0.71875,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",4,-1.0,0.5,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06624235258384932,0.06371963361210672,0.0025227189717425963,0.5007815823054019,0.8008761449621664,0.4917614844746916,0.057291666666666664,0.1375,0.08088235294117647,0.9351198871650211,0.8460229689493832,0.48461268160680976,-0.011181907848896515,1989,362,138,22,0.05,0.12165450121654502,0.9375,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",4,-1.0,1.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.05851031050947956,0.06371963361210672,-0.0052093231026271655,0.48039265206295195,0.8952608522500995,0.48974372607401107,0.036036036036036036,0.025,0.02952029520295203,0.935,0.9544874521480221,0.48708176410326515,-0.024374673265374732,2244,107,156,4,0.05,0.12080536912751678,0.73125,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",4,-1.0,1.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06697689414098638,0.06371963361210672,0.0032572605288796602,0.5157672267120375,0.5913978494623656,0.5167734474691621,0.06872509960159362,0.43125,0.11855670103092783,0.9396151293961513,0.6022968949383242,0.4263078995045775,0.01672688811312233,1416,935,91,69,0.16,0.1241883116883117,0.95625,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",4,0.0,0.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06079699238770277,0.06371963361210672,-0.0029226412244039573,0.49327280944279034,0.7638391079251294,0.483631965121225,0.05360824742268041,0.1625,0.08062015503875969,0.9338598223099703,0.8047639302424501,0.47256961601606706,-0.02025453389808552,1892,459,134,26,0.05,0.12161051766639278,0.925,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",4,0.0,0.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06397624418561385,0.06371963361210672,0.00025661057350712113,0.5023620267971076,0.6786140979689367,0.49927823266695026,0.06342780026990553,0.29375,0.10432852386237514,0.9361581920903955,0.7048064653339005,0.45425113404960543,-0.000773068159954562,1657,694,113,47,0.22,0.1226321036889332,0.76875,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",4,0.0,0.5,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.0592465905766139,0.06371963361210672,-0.004473043035492827,0.4777089536367503,0.8247710075667065,0.46666179285410464,0.030201342281879196,0.05625,0.039301310043668124,0.9317668323542703,0.8770735857082093,0.4714473246099147,-0.05035698307318595,2062,289,151,9,0.09,0.12151898734177215,0.75,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",4,0.0,0.5,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06507220723324826,0.06371963361210672,0.0013525736211415368,0.5061489791578052,0.7857427319792911,0.49241679072735006,0.05841121495327103,0.15625,0.08503401360544217,0.9351896303408546,0.8285835814547001,0.48184943801607244,-0.009851510473293777,1948,403,135,25,0.24,0.12447552447552447,0.55625,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",4,0.0,1.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.062499775392953344,0.06371963361210672,-0.0012198582191533802,0.47485112717992345,0.8809239346873755,0.4879120586984262,0.039735099337748346,0.0375,0.03858520900321544,0.9347457627118644,0.9383241173968524,0.48755836548653664,-0.024838431577337783,2206,145,154,6,0.05,0.11838306063522618,0.76875,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",4,0.0,1.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06823513781073437,0.06371963361210672,0.004515504198627646,0.5213273606975755,0.5985663082437276,0.5235139302424501,0.0708502024291498,0.4375,0.12195121951219512,0.9409061063690085,0.6095278604849,0.4308775199264641,0.023513273910223415,1433,918,90,70,0.47,0.12597200622083982,0.50625,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",4,0.5,0.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.06142564453870819,0.06371963361210672,-0.0022939890733985335,0.4957132603147597,0.7650338510553565,0.48135766695023396,0.052083333333333336,0.15625,0.078125,0.9335302806499262,0.8064653339004679,0.47174164194431767,-0.02316012951201155,1896,455,135,25,0.05,0.12248253185367859,0.93125,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",4,0.5,0.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.0625733188342477,0.06371963361210672,-0.0011463147778590227,0.5013916950233943,0.68657905217045,0.48897011909825605,0.05907172995780591,0.2625,0.09644087256027555,0.9344444444444444,0.7154402381965121,0.45342400168606406,-0.011959583950193026,1682,669,118,42,0.36,0.12291350531107739,0.50625,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",4,0.5,0.5,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,3761,1752,0.05894266678946168,0.06371963361210672,-0.004776966822645043,0.4780758188005103,0.8323377140581442,0.47943960017014037,0.042105263157894736,0.075,0.05393258426966292,0.9335130278526504,0.8838792003402808,0.48097546845119593,-0.03166378642419358,2078,273,148,12,0.08,0.11949069539666993,0.7625,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",4,0.5,0.5,combined
